price,name,state,city,condition,distance,year_of_manufacture,color
11025000,Toyota Corolla  White,Lagos State,Lekki,Local Used,234130,2015, White
37800000,Mercedes-Benz GLE-Class AMG GLE  4MATIC 2017 Blue,Abuja (FCT),Lugbe District,Local Used,169947,43, Blue
6510000,Toyota Corolla Altis  Black,Lagos State,Kosofe,Local Used,513149,2008, Black
6300000,Chevrolet Malibu  White,Lagos State,Ikeja,Local Used,150284,2013, White
10400000,Honda Pilot EX dr SUV (3.5L 6cyl 5A) 2012 White,Imo State,Owerri,Local Used,39111,4, White
4784000,Toyota Avensis  Blue,Abuja (FCT),Gudu,Local Used,345254,2007, Blue
6825000,Mercedes-Benz C 2010 Black,Abuja (FCT),Gudu,Local Used,NA,300, Black
5775000,Toyota Highlander  Blue,Oyo State,Ibadan,Local Used,109072,2007, Blue
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
7875000,Ford Escape S dr SUV (2.5L 4cyl 6A) 2015 Black,Lagos State,Lekki,Local Used,182040,4, Black
5880000,Volkswagen Passat  Black,Lagos State,Magodo,Local Used,257016,2011, Black
7350000,BMW X 2009 Gray,Imo State,Owerri,Local Used,180661,5, Gray
8112000,Toyota Camry  Silver,Lagos State,Ikeja,Local Used,128060,2008, Silver
32240000,Honda Accord  Silver,Abuja (FCT),Wuse,Foreign Used,46535,2019, Silver
6300000,Pontiac G 2008 Red,Oyo State,Ibadan,Local Used,252381,6, Red
4680000,Toyota Corolla  Gray,Lagos State,Ikotun/Igando,Local Used,373790,2004, Gray
10400000,Toyota -Runner 2007 Gray,Abuja (FCT),Garki 2,Local Used,97575,4, Gray
12688000,Toyota Venza  Brown,Lagos State,Lekki,Local Used,158598,2009, Brown
30680000,Toyota Camry  Black,Abuja (FCT),Wuse,Local Used,39615,2019, Black
7140000,Nissan Altima  Gray,Lagos State,Lekki,Local Used,88659,2014, Gray
6825000,Hyundai Sonata  Black,Lagos State,Ikoyi,Local Used,121995,2011, Black
7035000,Mitsubishi Outlander Sport ES  Black,Lagos State,Lekki,Local Used,191805,2012, Black
6300000,Ford Focus  Black,Lagos State,Isolo,Local Used,48957,2015, Black
6447000,Mercedes-Benz C 2008 Black,Abuja (FCT),Wuse,Local Used,299855,300, Black
7875000,Ford Escape S dr SUV (2.5L 4cyl 6A) 2015 Black,Lagos State,Lekki,Local Used,182040,4, Black
5880000,Volkswagen Passat  Black,Lagos State,Magodo,Local Used,257016,2011, Black
7350000,BMW X 2009 Gray,Imo State,Owerri,Local Used,180661,5, Gray
8112000,Toyota Camry  Silver,Lagos State,Ikeja,Local Used,128060,2008, Silver
32240000,Honda Accord  Silver,Abuja (FCT),Wuse,Foreign Used,46535,2019, Silver
6300000,Pontiac G 2008 Red,Oyo State,Ibadan,Local Used,252381,6, Red
4680000,Toyota Corolla  Gray,Lagos State,Ikotun/Igando,Local Used,373790,2004, Gray
10400000,Toyota -Runner 2007 Gray,Abuja (FCT),Garki 2,Local Used,97575,4, Gray
12688000,Toyota Venza  Brown,Lagos State,Lekki,Local Used,158598,2009, Brown
30680000,Toyota Camry  Black,Abuja (FCT),Wuse,Local Used,39615,2019, Black
7140000,Nissan Altima  Gray,Lagos State,Lekki,Local Used,88659,2014, Gray
6825000,Hyundai Sonata  Black,Lagos State,Ikoyi,Local Used,121995,2011, Black
7035000,Mitsubishi Outlander Sport ES  Black,Lagos State,Lekki,Local Used,191805,2012, Black
6300000,Ford Focus  Black,Lagos State,Isolo,Local Used,48957,2015, Black
6447000,Mercedes-Benz C 2008 Black,Abuja (FCT),Wuse,Local Used,299855,300, Black
7875000,Ford Escape S dr SUV (2.5L 4cyl 6A) 2015 Black,Lagos State,Lekki,Local Used,182040,4, Black
5880000,Volkswagen Passat  Black,Lagos State,Magodo,Local Used,257016,2011, Black
7350000,BMW X 2009 Gray,Imo State,Owerri,Local Used,180661,5, Gray
8112000,Toyota Camry  Silver,Lagos State,Ikeja,Local Used,128060,2008, Silver
32240000,Honda Accord  Silver,Abuja (FCT),Wuse,Foreign Used,46535,2019, Silver
6300000,Pontiac G 2008 Red,Oyo State,Ibadan,Local Used,252381,6, Red
4680000,Toyota Corolla  Gray,Lagos State,Ikotun/Igando,Local Used,373790,2004, Gray
10400000,Toyota -Runner 2007 Gray,Abuja (FCT),Garki 2,Local Used,97575,4, Gray
12688000,Toyota Venza  Brown,Lagos State,Lekki,Local Used,158598,2009, Brown
30680000,Toyota Camry  Black,Abuja (FCT),Wuse,Local Used,39615,2019, Black
7140000,Nissan Altima  Gray,Lagos State,Lekki,Local Used,88659,2014, Gray
6825000,Hyundai Sonata  Black,Lagos State,Ikoyi,Local Used,121995,2011, Black
7035000,Mitsubishi Outlander Sport ES  Black,Lagos State,Lekki,Local Used,191805,2012, Black
6300000,Ford Focus  Black,Lagos State,Isolo,Local Used,48957,2015, Black
6447000,Mercedes-Benz C 2008 Black,Abuja (FCT),Wuse,Local Used,299855,300, Black
7875000,Ford Escape S dr SUV (2.5L 4cyl 6A) 2015 Black,Lagos State,Lekki,Local Used,182040,4, Black
5880000,Volkswagen Passat  Black,Lagos State,Magodo,Local Used,257016,2011, Black
7350000,BMW X 2009 Gray,Imo State,Owerri,Local Used,180661,5, Gray
8112000,Toyota Camry  Silver,Lagos State,Ikeja,Local Used,128060,2008, Silver
32240000,Honda Accord  Silver,Abuja (FCT),Wuse,Foreign Used,46535,2019, Silver
6300000,Pontiac G 2008 Red,Oyo State,Ibadan,Local Used,252381,6, Red
4680000,Toyota Corolla  Gray,Lagos State,Ikotun/Igando,Local Used,373790,2004, Gray
10400000,Toyota -Runner 2007 Gray,Abuja (FCT),Garki 2,Local Used,97575,4, Gray
12688000,Toyota Venza  Brown,Lagos State,Lekki,Local Used,158598,2009, Brown
30680000,Toyota Camry  Black,Abuja (FCT),Wuse,Local Used,39615,2019, Black
7140000,Nissan Altima  Gray,Lagos State,Lekki,Local Used,88659,2014, Gray
6825000,Hyundai Sonata  Black,Lagos State,Ikoyi,Local Used,121995,2011, Black
7035000,Mitsubishi Outlander Sport ES  Black,Lagos State,Lekki,Local Used,191805,2012, Black
6300000,Ford Focus  Black,Lagos State,Isolo,Local Used,48957,2015, Black
6447000,Mercedes-Benz C 2008 Black,Abuja (FCT),Wuse,Local Used,299855,300, Black
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
3045000,Isuzu Rodeo  White,Abuja (FCT),Karu,Local Used,152325,2004, White
6300000,Kia Soul  Black,Abuja (FCT),Kubwa,Local Used,195206,2010, Black
5775000,Ford Focus  Black,Lagos State,Ilupeju,Local Used,NA,2014, Black
14175000,Toyota RAV 2015 Silver,Lagos State,Yaba,Local Used,165687,4, Silver
7350000,Porsche Cayenne  Gold,Lagos State,Amuwo-Odofin,Foreign Used,156975,2004, Gold
8925000,Toyota Highlander  Red,Oyo State,Ibadan,Local Used,174188,2008, Red
2600000,Honda CR-V  Gold,Lagos State,Yaba,Local Used,124224,1999, Gold
5200000,Pontiac Vibe  Blue,Ogun State,Abeokuta North,Local Used,417097,2006, Blue
16800000,Honda Crosstour .5 AWD 2014 Gray,Lagos State,Lekki,Foreign Used,134722,3, Gray
8190000,Toyota Sienna LE AWD  Gray,Lagos State,Ojodu,Foreign Used,344522,2005, Gray
11960000,Mercedes-Benz M Class  White,Lagos State,Lekki,Local Used,111928,2009, White
26000000,Mercedes-Benz C 2017 White,Abuja (FCT),Gudu,Local Used,88782,300, White
9660000,Toyota Camry  Black,Abuja (FCT),Gudu,Local Used,135192,2012, Black
14700000,Lexus LS  Black,Abuja (FCT),Jabi,Local Used,144383,2009, Black
9880000,Lexus RX  2006 Gold,Lagos State,Alimosho,Local Used,231104,330, Gold
5512000,Toyota Avalon  Black,Abuja (FCT),Gwarinpa,Local Used,201526,2008, Black
7350000,Lexus GX  2003 Black,Rivers State,Port-Harcourt,Local Used,109548,470, Black
5720000,Toyota Sequoia  Silver,Lagos State,Ibeju,Local Used,300856,2004, Silver
3675000,Toyota Avensis  Black,Lagos State,Yaba,Local Used,109068,2003, Black
7770000,Kia Optima  Gray,Kaduna State,Kaduna / Kaduna State,Local Used,100672,2014, Gray
14490000,Mercedes-Benz CLA-Class  Red,Rivers State,Port-Harcourt,Local Used,36242,2015, Red
15750000,Peugeot  2016 Green,Abuja (FCT),Jabi,Local Used,40466,508, Green
4095000,Toyota Avalon  Red,Lagos State,Ikotun/Igando,Local Used,294069,2007, Red
15600000,Toyota Venza  White,Lagos State,Lekki,Local Used,117557,2013, White
4515000,Toyota Corolla  Black,Rivers State,Port-Harcourt,Local Used,151497,2003, Black
3780000,Ford Mondeo  Blue,Oyo State,Ibadan,Local Used,228482,2007, Blue
3675000,Acura TSX  Burgandy,Lagos State,Alimosho,Local Used,171476,2006, Burgandy
34965000,JMC Vigus  White,Abuja (FCT),Lugbe District,Local Used,41266,2021, White
15425000,Ford F- 2010 Silver,Lagos State,Ikeja,Local Used,287373,150, Silver
8320000,Mercedes-Benz C 2008 Gray,Abuja (FCT),Gudu,Local Used,129114,300, Gray
10088000,Ford Edge  Gray,Lagos State,Ogba,Local Used,91337,2014, Gray
14040000,Hyundai Sonata  White,Lagos State,Mushin,Foreign Used,221293,2014, White
6344000,Toyota Sienna  Silver,Lagos State,Abule Egba,Local Used,107297,2007, Silver
12168000,Lexus RX  2006 Black,Lagos State,Amuwo-Odofin,Local Used,317123,330, Black
3465000,Toyota Camry  Gold,Lagos State,Ikotun/Igando,Local Used,338521,2003, Gold
8320000,Toyota Matrix  Blue,Oyo State,Ibadan,Local Used,188166,2010, Blue
6510000,Toyota Camry  Blue,Oyo State,Ibadan,Local Used,118962,2009, Blue
3990000,Volkswagen Passat  Black,Lagos State,Ikorodu,Local Used,231376,2006, Black
17850000,Mercedes-Benz C 2016 White,Rivers State,Port-Harcourt,Local Used,335333,300, White
3885000,Lexus RX  2001 Black,Lagos State,Abule Egba,Local Used,135253,300, Black
5250000,Toyota Solara  White,Abuja (FCT),Gwarinpa,Local Used,191599,2006, White
4200000,Toyota Avalon  Black,Abia State,Umuahia,Local Used,59613,2007, Black
14040000,Toyota Highlander  Gold,Lagos State,Amuwo-Odofin,Local Used,179530,2011, Gold
7800000,Hyundai Sonata  Silver,Abuja (FCT),Lugbe District,Local Used,108935,2011, Silver
9360000,Mercedes-Benz M Class ML  4Matic 2007 White,Abuja (FCT),Lugbe District,Local Used,169090,350, White
10088000,Ford Edge  Gray,Lagos State,Ogba,Local Used,91337,2014, Gray
14040000,Hyundai Sonata  White,Lagos State,Mushin,Foreign Used,221293,2014, White
6344000,Toyota Sienna  Silver,Lagos State,Abule Egba,Local Used,107297,2007, Silver
12168000,Lexus RX  2006 Black,Lagos State,Amuwo-Odofin,Local Used,317123,330, Black
3465000,Toyota Camry  Gold,Lagos State,Ikotun/Igando,Local Used,338521,2003, Gold
8320000,Toyota Matrix  Blue,Oyo State,Ibadan,Local Used,188166,2010, Blue
6510000,Toyota Camry  Blue,Oyo State,Ibadan,Local Used,118962,2009, Blue
3990000,Volkswagen Passat  Black,Lagos State,Ikorodu,Local Used,231376,2006, Black
17850000,Mercedes-Benz C 2016 White,Rivers State,Port-Harcourt,Local Used,335333,300, White
3885000,Lexus RX  2001 Black,Lagos State,Abule Egba,Local Used,135253,300, Black
5250000,Toyota Solara  White,Abuja (FCT),Gwarinpa,Local Used,191599,2006, White
4200000,Toyota Avalon  Black,Abia State,Umuahia,Local Used,59613,2007, Black
14040000,Toyota Highlander  Gold,Lagos State,Amuwo-Odofin,Local Used,179530,2011, Gold
7800000,Hyundai Sonata  Silver,Abuja (FCT),Lugbe District,Local Used,108935,2011, Silver
9360000,Mercedes-Benz M Class ML  4Matic 2007 White,Abuja (FCT),Lugbe District,Local Used,169090,350, White
10088000,Ford Edge  Gray,Lagos State,Ogba,Local Used,91337,2014, Gray
14040000,Hyundai Sonata  White,Lagos State,Mushin,Foreign Used,221293,2014, White
6344000,Toyota Sienna  Silver,Lagos State,Abule Egba,Local Used,107297,2007, Silver
12168000,Lexus RX  2006 Black,Lagos State,Amuwo-Odofin,Local Used,317123,330, Black
3465000,Toyota Camry  Gold,Lagos State,Ikotun/Igando,Local Used,338521,2003, Gold
8320000,Toyota Matrix  Blue,Oyo State,Ibadan,Local Used,188166,2010, Blue
6510000,Toyota Camry  Blue,Oyo State,Ibadan,Local Used,118962,2009, Blue
3990000,Volkswagen Passat  Black,Lagos State,Ikorodu,Local Used,231376,2006, Black
17850000,Mercedes-Benz C 2016 White,Rivers State,Port-Harcourt,Local Used,335333,300, White
3885000,Lexus RX  2001 Black,Lagos State,Abule Egba,Local Used,135253,300, Black
5250000,Toyota Solara  White,Abuja (FCT),Gwarinpa,Local Used,191599,2006, White
4200000,Toyota Avalon  Black,Abia State,Umuahia,Local Used,59613,2007, Black
14040000,Toyota Highlander  Gold,Lagos State,Amuwo-Odofin,Local Used,179530,2011, Gold
7800000,Hyundai Sonata  Silver,Abuja (FCT),Lugbe District,Local Used,108935,2011, Silver
9360000,Mercedes-Benz M Class ML  4Matic 2007 White,Abuja (FCT),Lugbe District,Local Used,169090,350, White
12480000,Toyota Venza  Gray,Lagos State,Ipaja,Local Used,321276,2009, Gray
3952000,Toyota Camry  Gray,Lagos State,Ojodu,Local Used,139581,2002, Gray
4472000,Honda Accord  Blue,Lagos State,Surulere,Local Used,371321,2006, Blue
3952000,Toyota Camry  Silver,Abuja (FCT),Lugbe District,Local Used,362059,2002, Silver
4680000,Mercedes-Benz E 2006 Black,Kaduna State,Kaduna / Kaduna State,Local Used,303000,350, Black
10500000,Mercedes-Benz S-Class  Black,Lagos State,Lekki,Foreign Used,205832,2008, Black
4200000,Toyota Corolla  Gray,Abuja (FCT),Jabi,Local Used,169972,2004, Gray
14040000,Toyota Highlander Limited  Burgandy,Imo State,Owerri,Local Used,128036,2012, Burgandy
4830000,Mercedes-Benz E 2007 Black,Ondo State,Akure,Local Used,298754,350, Black
6825000,Mazda  2007 Black,Oyo State,Ibadan,Foreign Used,111212,5, Black
4515000,Toyota Corolla LE  Black,Imo State,Owerri,Local Used,355356,2007, Black
52000000,Lexus LX  Black,Lagos State,Ikeja,Local Used,10018,2011, Black
34320000,Lexus GX  Black,Lagos State,Amuwo-Odofin,Local Used,122063,2012, Black
8528000,Toyota -Runner 2005 Blue,Lagos State,Amuwo-Odofin,Local Used,254431,4, Blue
9360000,Toyota Camry  Red,Lagos State,Ilupeju,Local Used,167311,2010, Red
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
9000000,Toyota Camry  Blue,Enugu State,Enugu,Local Used,267112,2008, Blue
3675000,Ford E- 2010 Gold,Lagos State,Ikeja,Local Used,280035,250, Gold
17437500,Mercedes-Benz GLK-Class  Black,Abuja (FCT),Gwarinpa,Local Used,262114,2012, Black
7312500,Toyota -Runner 2003 Black,Lagos State,Alimosho,Local Used,204134,4, Black
8400000,Nissan Teana  Silver,Lagos State,Isolo,Local Used,213134,2011, Silver
10920000,Toyota Camry  Red,Lagos State,Lekki,Local Used,112158,2010, Red
21840000,Toyota Sienna  Gray,Lagos State,Ilupeju,Local Used,50656,2011, Gray
4725000,Honda Accord  Gray,Abuja (FCT),Gudu,Local Used,708704,2008, Gray
14560000,Ford Fusion  Silver,Abuja (FCT),Gwarinpa,Foreign Used,251465,2013, Silver
9450000,Land Rover Range Rover Sport  Black,Abuja (FCT),Gwarinpa,Local Used,116709,2006, Black
15750000,Ford Explorer  Silver,Delta State,Oshimili South,Foreign Used,204971,2017, Silver
8320000,Honda Odyssey  White,Lagos State,Lekki,Foreign Used,233871,2008, White
18000000,Toyota Venza  Silver,Enugu State,Enugu,Local Used,94150,2010, Silver
20475000,Toyota Land Cruiser  Black,Abuja (FCT),Lugbe District,Local Used,75288,2007, Black
4472000,Toyota Camry  Gray,Lagos State,Ikorodu,Local Used,152314,2005, Gray
4181250,Mercedes-Benz E 2006 Silver,Abuja (FCT),Kubwa,Local Used,163329,350, Silver
3045000,Toyota Sienna  Green,Lagos State,Kosofe,Local Used,450048,2000, Green
9450000,Dodge Charger  Silver,Abuja (FCT),Wuse,Foreign Used,119406,2008, Silver
4410000,Nissan Xterra  Gray,Abuja (FCT),Kubwa,Local Used,179526,2005, Gray
9562500,Toyota Highlander  White,Lagos State,Ikeja,Local Used,124733,2006, White
4016250,Toyota Sequoia  Gray,Lagos State,Ajah,Local Used,135488,2004, Gray
6825000,Toyota Camry  Blue,Abuja (FCT),Gudu,Local Used,138208,2010, Blue
12075000,Volkswagen Jetta  Red,Abuja (FCT),Gwarinpa,Foreign Used,201268,2012, Red
3640000,Honda Accord  Gray,Oyo State,Ibadan,Local Used,210252,2005, Gray
14625000,Toyota Highlander  Black,Delta State,Oshimili South,Local Used,191664,2008, Black
5775000,Citroen C 2008 Gold,Delta State,Oshimili South,Local Used,NA,4, Gold
28125000,Mercedes-Benz E 2012 White,Abuja (FCT),Central Business District,Local Used,57699,350, White
4725000,Toyota Avalon XL w/Bucket Seats  Gold,Imo State,Owerri,Local Used,345914,2003, Gold
4200000,Peugeot  2002 Silver,Kaduna State,Kaduna / Kaduna State,Foreign Used,1,406, Silver
11550000,Toyota Highlander Limited  White,Lagos State,Isolo,Local Used,108804,2009, White
4181250,Mercedes-Benz E 2006 Silver,Abuja (FCT),Kubwa,Local Used,163329,350, Silver
3045000,Toyota Sienna  Green,Lagos State,Kosofe,Local Used,450048,2000, Green
9450000,Dodge Charger  Silver,Abuja (FCT),Wuse,Foreign Used,119406,2008, Silver
4410000,Nissan Xterra  Gray,Abuja (FCT),Kubwa,Local Used,179526,2005, Gray
9562500,Toyota Highlander  White,Lagos State,Ikeja,Local Used,124733,2006, White
4016250,Toyota Sequoia  Gray,Lagos State,Ajah,Local Used,135488,2004, Gray
6825000,Toyota Camry  Blue,Abuja (FCT),Gudu,Local Used,138208,2010, Blue
12075000,Volkswagen Jetta  Red,Abuja (FCT),Gwarinpa,Foreign Used,201268,2012, Red
3640000,Honda Accord  Gray,Oyo State,Ibadan,Local Used,210252,2005, Gray
14625000,Toyota Highlander  Black,Delta State,Oshimili South,Local Used,191664,2008, Black
5775000,Citroen C 2008 Gold,Delta State,Oshimili South,Local Used,NA,4, Gold
28125000,Mercedes-Benz E 2012 White,Abuja (FCT),Central Business District,Local Used,57699,350, White
4725000,Toyota Avalon XL w/Bucket Seats  Gold,Imo State,Owerri,Local Used,345914,2003, Gold
4200000,Peugeot  2002 Silver,Kaduna State,Kaduna / Kaduna State,Foreign Used,1,406, Silver
11550000,Toyota Highlander Limited  White,Lagos State,Isolo,Local Used,108804,2009, White
4181250,Mercedes-Benz E 2006 Silver,Abuja (FCT),Kubwa,Local Used,163329,350, Silver
3045000,Toyota Sienna  Green,Lagos State,Kosofe,Local Used,450048,2000, Green
9450000,Dodge Charger  Silver,Abuja (FCT),Wuse,Foreign Used,119406,2008, Silver
4410000,Nissan Xterra  Gray,Abuja (FCT),Kubwa,Local Used,179526,2005, Gray
9562500,Toyota Highlander  White,Lagos State,Ikeja,Local Used,124733,2006, White
4016250,Toyota Sequoia  Gray,Lagos State,Ajah,Local Used,135488,2004, Gray
6825000,Toyota Camry  Blue,Abuja (FCT),Gudu,Local Used,138208,2010, Blue
12075000,Volkswagen Jetta  Red,Abuja (FCT),Gwarinpa,Foreign Used,201268,2012, Red
3640000,Honda Accord  Gray,Oyo State,Ibadan,Local Used,210252,2005, Gray
14625000,Toyota Highlander  Black,Delta State,Oshimili South,Local Used,191664,2008, Black
5775000,Citroen C 2008 Gold,Delta State,Oshimili South,Local Used,NA,4, Gold
28125000,Mercedes-Benz E 2012 White,Abuja (FCT),Central Business District,Local Used,57699,350, White
4725000,Toyota Avalon XL w/Bucket Seats  Gold,Imo State,Owerri,Local Used,345914,2003, Gold
4200000,Peugeot  2002 Silver,Kaduna State,Kaduna / Kaduna State,Foreign Used,1,406, Silver
11550000,Toyota Highlander Limited  White,Lagos State,Isolo,Local Used,108804,2009, White
4181250,Mercedes-Benz E 2006 Silver,Abuja (FCT),Kubwa,Local Used,163329,350, Silver
3045000,Toyota Sienna  Green,Lagos State,Kosofe,Local Used,450048,2000, Green
9450000,Dodge Charger  Silver,Abuja (FCT),Wuse,Foreign Used,119406,2008, Silver
4410000,Nissan Xterra  Gray,Abuja (FCT),Kubwa,Local Used,179526,2005, Gray
9562500,Toyota Highlander  White,Lagos State,Ikeja,Local Used,124733,2006, White
4016250,Toyota Sequoia  Gray,Lagos State,Ajah,Local Used,135488,2004, Gray
6825000,Toyota Camry  Blue,Abuja (FCT),Gudu,Local Used,138208,2010, Blue
12075000,Volkswagen Jetta  Red,Abuja (FCT),Gwarinpa,Foreign Used,201268,2012, Red
3640000,Honda Accord  Gray,Oyo State,Ibadan,Local Used,210252,2005, Gray
14625000,Toyota Highlander  Black,Delta State,Oshimili South,Local Used,191664,2008, Black
5775000,Citroen C 2008 Gold,Delta State,Oshimili South,Local Used,NA,4, Gold
28125000,Mercedes-Benz E 2012 White,Abuja (FCT),Central Business District,Local Used,57699,350, White
4725000,Toyota Avalon XL w/Bucket Seats  Gold,Imo State,Owerri,Local Used,345914,2003, Gold
4200000,Peugeot  2002 Silver,Kaduna State,Kaduna / Kaduna State,Foreign Used,1,406, Silver
11550000,Toyota Highlander Limited  White,Lagos State,Isolo,Local Used,108804,2009, White
23400000,Toyota Highlander  Blue,Lagos State,Ikeja,Foreign Used,228197,2012, Blue
5250000,Toyota Corolla  Red,Lagos State,Yaba,Local Used,280960,2007, Red
10920000,Toyota Highlander  Teal,Abuja (FCT),Asokoro,Local Used,316668,2009, Teal
9360000,Lexus RX  2008 Black,Lagos State,Ogudu,Local Used,203616,350, Black
57750000,Mercedes-Benz GLC-Class  Black,Abuja (FCT),Gwarinpa,Local Used,20580,2019, Black
12600000,Toyota Venza  Gray,Abuja (FCT),Gwagwalada,Local Used,284288,2012, Gray
7800000,Hyundai Santa Fe  Red,Lagos State,Isolo,Local Used,2024,2010, Red
15750000,Nissan Sentra  Silver,Abuja (FCT),Kubwa,Local Used,130603,2014, Silver
7100000,Toyota Camry  Black,Imo State,Owerri,Local Used,149287,2010, Black
6136000,BMW X 3.0D Exclusive Automatic 2007 Black,Kaduna State,Kaduna / Kaduna State,Local Used,202253,3, Black
7140000,Mazda CX- 2010 Black,Oyo State,Ibadan,Local Used,269624,7, Black
3675000,Honda Pilot  Black,Lagos State,Abule Egba,Local Used,190471,2008, Black
8840000,Toyota RAV 2008 Green,Rivers State,Port-Harcourt,Local Used,124968,4, Green
3885000,Honda Accord  Black,Lagos State,Kosofe,Local Used,161127,2009, Black
6760000,Acura MDX  Black,Oyo State,Ibadan,Local Used,205612,2007, Black
3150000,Honda Accord  Gray,Delta State,Oshimili South,Local Used,NA,2007, Gray
7350000,BMW i 2007 Black,Lagos State,Ajah,Local Used,277833,520, Black
3255000,Lexus RX  1999 Red,Lagos State,Ajah,Local Used,236047,300, Red
8840000,Toyota RAV 2008 Silver,Lagos State,Amuwo-Odofin,Local Used,203122,4, Silver
21840000,Mercedes-Benz M Class  White,Abuja (FCT),Wuse,Local Used,4290,2012, White
27300000,Toyota Highlander  Blue,Lagos State,Surulere,Foreign Used,153568,2014, Blue
36503250,Toyota RAV 2019 Blue,Lagos State,Amuwo-Odofin,Foreign Used,67112,4, Blue
5200000,Lexus ES  Blue,Lagos State,Ikorodu,Local Used,426293,2003, Blue
19125000,Kia Optima  Gray,Lagos State,Isolo,Foreign Used,80089,2013, Gray
9240000,Toyota Highlander  Silver,Lagos State,Amuwo-Odofin,Foreign Used,186028,2002, Silver
17680000,Toyota Hilux  White,Abuja (FCT),Gwarinpa,Local Used,338059,2009, White
8478750,Toyota Camry  Silver,Lagos State,Ogudu,Foreign Used,80623,2007, Silver
