price,name,registered_state,registered_city,condition,year_of_manufacture,color,mileage
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
NA,,,NA,,NA,NA,NA
19950000,Ford Edge  Blue,Lagos State,Surulere,Local Used,2016, Blue,173514
52500000,Toyota -Runner 2013 Black,Lagos State,Lekki,Local Used,4, Black,108028
8632000,Toyota Camry  Blue,Ondo State,Akure,Local Used,2011, Blue,161160
5250000,Nissan Altima  Black,Lagos State,Yaba,Local Used,2007, Black,210062
23100000,Honda Accord  White,Abuja (FCT),Asokoro,Foreign Used,2019, White,49212
35175000,Lexus GX  Black,Lagos State,Lekki,Foreign Used,2014, Black,170490
5720000,Toyota Sienna  Blue,Oyo State,Ibadan,Local Used,2004, Blue,431099
26250000,Ford F- 2017 White,Oyo State,Ibadan,Foreign Used,150, White,120829
7875000,Ford Focus  Red,Lagos State,Ipaja,Local Used,2012, Red,260043
18900000,Nissan Rogue  Gray,Lagos State,Ogudu,Local Used,2016, Gray,153557
11550000,Acura TL  Black,Lagos State,Yaba,Local Used,2009, Black,344430
3120000,Honda Accord  Gray,Lagos State,Amuwo-Odofin,Local Used,2004, Gray,241748
36750000,Chevrolet Camaro  Black,Lagos State,Ikeja,Foreign Used,2012, Black,227314
4200000,Volkswagen Passat  Blue,Oyo State,Ibadan,Local Used,1998, Blue,213251
6240000,Honda Pilot  Gray,Abuja (FCT),Lugbe District,Local Used,2004, Gray,337563
7280000,Toyota Sienna XLE  Blue,Imo State,Owerri,Local Used,2005, Blue,472309
3675000,Nissan Serena  White,Ogun State,Abeokuta North,Local Used,1995, White,1622623
3675000,Mercedes-Benz A-Class  Black,Kaduna State,Kaduna / Kaduna State,Local Used,2004, Black,230210
23400000,Hyundai Sonata  Silver,Lagos State,Ojodu,Foreign Used,2015, Silver,71192
88400000,Land Rover Range Rover Velar P S 4x4 2018 Gray,Lagos State,Lekki,Foreign Used,380, Gray,106696
16640000,Toyota Camry  Gold,Lagos State,Ikotun/Igando,Foreign Used,2013, Gold,187505
25250000,Toyota Camry  Red,Lagos State,Ajah,Foreign Used,2018, Red,83562
10400000,Toyota Highlander  Silver,Lagos State,Ikeja,Local Used,2005, Silver,21682
30450000,Lexus GX  Black,Abuja (FCT),Wuse,Local Used,2014, Black,141539
30160000,Mercedes-Benz GL-Class  White,Lagos State,Ajah,Local Used,2013, White,104943
7280000,Toyota Camry  Silver,Lagos State,Ipaja,Local Used,2008, Silver,112371
7280000,Toyota Highlander  White,Abuja (FCT),Lugbe District,Local Used,2004, White,317522
4160000,Toyota Camry  Black,Lagos State,Mushin,Local Used,2003, Black,622127
5200000,Lexus RX  2002 Gray,Lagos State,Surulere,Local Used,300, Gray,273406
7350000,Lexus ES  Blue,Lagos State,Abule Egba,Local Used,2008, Blue,173085
7280000,Toyota Sienna XLE  Blue,Imo State,Owerri,Local Used,2005, Blue,472309
3675000,Nissan Serena  White,Ogun State,Abeokuta North,Local Used,1995, White,1622623
3675000,Mercedes-Benz A-Class  Black,Kaduna State,Kaduna / Kaduna State,Local Used,2004, Black,230210
23400000,Hyundai Sonata  Silver,Lagos State,Ojodu,Foreign Used,2015, Silver,71192
88400000,Land Rover Range Rover Velar P S 4x4 2018 Gray,Lagos State,Lekki,Foreign Used,380, Gray,106696
16640000,Toyota Camry  Gold,Lagos State,Ikotun/Igando,Foreign Used,2013, Gold,187505
25250000,Toyota Camry  Red,Lagos State,Ajah,Foreign Used,2018, Red,83562
10400000,Toyota Highlander  Silver,Lagos State,Ikeja,Local Used,2005, Silver,21682
30450000,Lexus GX  Black,Abuja (FCT),Wuse,Local Used,2014, Black,141539
30160000,Mercedes-Benz GL-Class  White,Lagos State,Ajah,Local Used,2013, White,104943
7280000,Toyota Camry  Silver,Lagos State,Ipaja,Local Used,2008, Silver,112371
7280000,Toyota Highlander  White,Abuja (FCT),Lugbe District,Local Used,2004, White,317522
4160000,Toyota Camry  Black,Lagos State,Mushin,Local Used,2003, Black,622127
5200000,Lexus RX  2002 Gray,Lagos State,Surulere,Local Used,300, Gray,273406
7350000,Lexus ES  Blue,Lagos State,Abule Egba,Local Used,2008, Blue,173085
7280000,Toyota Sienna XLE  Blue,Imo State,Owerri,Local Used,2005, Blue,472309
3675000,Nissan Serena  White,Ogun State,Abeokuta North,Local Used,1995, White,1622623
3675000,Mercedes-Benz A-Class  Black,Kaduna State,Kaduna / Kaduna State,Local Used,2004, Black,230210
23400000,Hyundai Sonata  Silver,Lagos State,Ojodu,Foreign Used,2015, Silver,71192
88400000,Land Rover Range Rover Velar P S 4x4 2018 Gray,Lagos State,Lekki,Foreign Used,380, Gray,106696
16640000,Toyota Camry  Gold,Lagos State,Ikotun/Igando,Foreign Used,2013, Gold,187505
25250000,Toyota Camry  Red,Lagos State,Ajah,Foreign Used,2018, Red,83562
10400000,Toyota Highlander  Silver,Lagos State,Ikeja,Local Used,2005, Silver,21682
30450000,Lexus GX  Black,Abuja (FCT),Wuse,Local Used,2014, Black,141539
30160000,Mercedes-Benz GL-Class  White,Lagos State,Ajah,Local Used,2013, White,104943
7280000,Toyota Camry  Silver,Lagos State,Ipaja,Local Used,2008, Silver,112371
7280000,Toyota Highlander  White,Abuja (FCT),Lugbe District,Local Used,2004, White,317522
4160000,Toyota Camry  Black,Lagos State,Mushin,Local Used,2003, Black,622127
5200000,Lexus RX  2002 Gray,Lagos State,Surulere,Local Used,300, Gray,273406
7350000,Lexus ES  Blue,Lagos State,Abule Egba,Local Used,2008, Blue,173085
7280000,Toyota Sienna XLE  Blue,Imo State,Owerri,Local Used,2005, Blue,472309
3675000,Nissan Serena  White,Ogun State,Abeokuta North,Local Used,1995, White,1622623
3675000,Mercedes-Benz A-Class  Black,Kaduna State,Kaduna / Kaduna State,Local Used,2004, Black,230210
23400000,Hyundai Sonata  Silver,Lagos State,Ojodu,Foreign Used,2015, Silver,71192
88400000,Land Rover Range Rover Velar P S 4x4 2018 Gray,Lagos State,Lekki,Foreign Used,380, Gray,106696
16640000,Toyota Camry  Gold,Lagos State,Ikotun/Igando,Foreign Used,2013, Gold,187505
25250000,Toyota Camry  Red,Lagos State,Ajah,Foreign Used,2018, Red,83562
10400000,Toyota Highlander  Silver,Lagos State,Ikeja,Local Used,2005, Silver,21682
30450000,Lexus GX  Black,Abuja (FCT),Wuse,Local Used,2014, Black,141539
30160000,Mercedes-Benz GL-Class  White,Lagos State,Ajah,Local Used,2013, White,104943
7280000,Toyota Camry  Silver,Lagos State,Ipaja,Local Used,2008, Silver,112371
7280000,Toyota Highlander  White,Abuja (FCT),Lugbe District,Local Used,2004, White,317522
4160000,Toyota Camry  Black,Lagos State,Mushin,Local Used,2003, Black,622127
5200000,Lexus RX  2002 Gray,Lagos State,Surulere,Local Used,300, Gray,273406
7350000,Lexus ES  Blue,Lagos State,Abule Egba,Local Used,2008, Blue,173085
24440000,Mercedes-Benz CLA-Class CLA  d Sedan 2014 Gray,Lagos State,Lekki,Foreign Used,200, Gray,275205
17680000,Toyota Camry  Blue,Rivers State,Port-Harcourt,Foreign Used,2013, Blue,231015
11550000,Nissan Rogue  Red,Abuja (FCT),Gudu,Local Used,2012, Red,135445
4725000,Kia Optima  Silver,Lagos State,Surulere,Local Used,2006, Silver,351326
13520000,Mercedes-Benz C 2008 Gray,Imo State,Owerri,Foreign Used,300, Gray,299993
28080000,Honda Accord  Gray,Lagos State,Yaba,Foreign Used,2018, Gray,113637
8840000,Mercedes-Benz M Class  Blue,Ogun State,Abeokuta North,Local Used,2008, Blue,216939
8320000,Honda Pilot  Brown,Ogun State,Abeokuta North,Local Used,2010, Brown,347116
19425000,Lexus ES  FWD 2013 Black,Rivers State,Port-Harcourt,Local Used,350, Black,1269981
5200000,Honda Accord  Blue,Oyo State,Ibadan,Local Used,2003, Blue,411172
17850000,Hyundai Creta  Black,Abuja (FCT),Jabi,Local Used,2020, Black,49181
11960000,Toyota Corolla  Blue,Lagos State,Magodo,Local Used,2015, Blue,148873
14700000,Honda Accord  White,Lagos State,Ilupeju,Foreign Used,2015, White,100227
5720000,Lexus ES  2002 Black,Lagos State,Ikorodu,Local Used,330, Black,113687
22920000,Lexus RX  Off white,Oyo State,Ibadan,Foreign Used,2010, white,165127
52000000,Lexus RX  2018 Red,Lagos State,Lekki,Foreign Used,350, Red,1341512
8528000,Lexus ES  Black,Lagos State,Ajah,Local Used,2008, Black,115159
31200000,Mercedes-Benz GLC-Class  White,Lagos State,Lekki,Local Used,2016, White,124250
26250000,Infiniti QX 2015 Black,Lagos State,Ikorodu,Local Used,60, Black,134969
5200000,Ford Edge  White,Lagos State,Ogba,Local Used,2007, White,179876
7350000,Brilliance Splendor  White,Abuja (FCT),Central Business District,Local Used,2015, White,145623
5775000,Ford Explorer  White,Oyo State,Ibadan,Local Used,2007, White,588184
5720000,Toyota Camry  Gold,Oyo State,Ibadan,Local Used,2002, Gold,15533
13000000,Mazda CX- Touring 2011 Black,Kaduna State,Kaduna / Kaduna State,Foreign Used,9, Black,187595
8400000,Nissan Frontier  White,Abuja (FCT),Gwarinpa,Local Used,2005, White,353908
7875000,Lexus GS  Black,Oyo State,Ibadan,Foreign Used,2007, Black,141374
6615000,Nissan Murano  Black,Oyo State,Ibadan,Local Used,2011, Black,209460
6300000,Ford Fusion SE  White,Abuja (FCT),Lugbe District,Local Used,2011, White,287159
8840000,Lexus ES  Silver,Ogun State,Abeokuta North,Local Used,2007, Silver,166426
5200000,Toyota Camry  Black,Ogun State,Abeokuta North,Local Used,2005, Black,275824
24960000,Toyota Tundra  Gray,Lagos State,Amuwo-Odofin,Foreign Used,2010, Gray,542075
5408000,Toyota Corolla  Gray,Lagos State,Amuwo-Odofin,Local Used,2004, Gray,413342
12480000,Toyota RAV 2007 Green,Lagos State,Ojodu,Foreign Used,4, Green,94968
23920000,Toyota Venza  Brown,Lagos State,Ilupeju,Foreign Used,2013, Brown,211422
13550000,Toyota Camry  Silver,Oyo State,Ibadan,Foreign Used,2012, Silver,136079
5720000,Toyota Sienna  Gray,Lagos State,Alimosho,Local Used,2005, Gray,367393
7350000,Nissan Pathfinder  Gray,Lagos State,Ikorodu,Foreign Used,2005, Gray,121201
9817500,Hyundai Sonata  Black,Lagos State,Surulere,Foreign Used,2011, Black,287408
29120000,Toyota RAV 2018 Black,Rivers State,Port-Harcourt,Foreign Used,4, Black,94222
5200000,Toyota Corolla  Blue,Lagos State,Isolo,Local Used,2005, Blue,136415
46800000,Mercedes-Benz GLE-Class GLE  2017 Black,Kaduna State,Kaduna / Kaduna State,Foreign Used,350, Black,63773
109200000,Mercedes-Benz GLE-Class  Silver,Lagos State,Lekki,Foreign Used,2020, Silver,154264
3885000,Infiniti Q 2003 White,Abuja (FCT),Kubwa,Local Used,45, White,277480
5460000,Honda Pilot EX x4 (3.5L 6cyl 5A) 2008 Gray,Lagos State,Yaba,Foreign Used,4, Gray,354326
5200000,Acura MDX  Black,Lagos State,Alimosho,Local Used,2005, Black,389028
6720000,Mercedes-Benz M Class ML  4Matic 2007 Gray,Abuja (FCT),Karu,Local Used,350, Gray,173254
22880000,Hyundai Sonata  Black,Oyo State,Ibadan,Foreign Used,2018, Black,69214
50440000,Mercedes-Benz GLE-Class  Gray,Ogun State,Abeokuta North,Foreign Used,2018, Gray,139560
5512000,Toyota Highlander  Green,Lagos State,Ogba,Local Used,2003, Green,263757
34320000,Mercedes-Benz M Class  Black,Lagos State,Ilupeju,Foreign Used,2014, Black,98239
26000000,Lexus RX  2011 Black,Lagos State,Ikeja,Foreign Used,350, Black,95357
6968000,Toyota Camry  Gray,Abuja (FCT),Garki 2,Local Used,2007, Gray,92279
41600000,Toyota Tacoma TRD Sport  Black,Lagos State,Ojodu,Foreign Used,2017, Black,143284
5720000,Toyota Camry  Silver,Lagos State,Ikorodu,Local Used,2003, Silver,172134
12480000,Toyota Sienna  White,Lagos State,Ogudu,Foreign Used,2008, White,199139
44720000,Toyota Highlander  Red,Abuja (FCT),Jabi,Foreign Used,2017, Red,191480
6240000,Toyota Sienna  Silver,Enugu State,Enugu,Local Used,2008, Silver,208138
6300000,Chrysler  2012 Black,Abuja (FCT),Lugbe District,Foreign Used,200, Black,244218
18720000,Toyota Venza  Gray,Oyo State,Ibadan,Foreign Used,2011, Gray,84584
6760000,Toyota Camry  White,Abuja (FCT),Karu,Local Used,2007, White,307305
9360000,Toyota Sienna  Gray,Ondo State,Akure,Local Used,2004, Gray,431143
23100000,Toyota Corolla  Black,Oyo State,Ibadan,Foreign Used,2020, Black,54168
5250000,Toyota Tundra Automatic  Gold,Akwa Ibom State,Uyo,Local Used,2003, Gold,224525
4160000,Toyota Camry  Gray,Lagos State,Yaba,Local Used,2002, Gray,413255
3120000,Honda Accord  Black,Abuja (FCT),Gudu,Local Used,2003, Black,262341
35700000,Toyota Highlander  Gray,Lagos State,Mushin,Foreign Used,2019, Gray,234636
6300000,Honda Ridgeline RT  White,Akwa Ibom State,Uyo,Local Used,2007, White,133561
3045000,Kia Sedona  Blue,Lagos State,Ogudu,Local Used,2004, Blue,168323
7245000,Toyota Corolla  Gray,Oyo State,Ibadan,Local Used,2010, Gray,244140
10500000,Ford E- 2008 White,Lagos State,Yaba,Local Used,150, White,389722
39520000,Lexus RX  2013 Black,Lagos State,Ilupeju,Foreign Used,350, Black,182271
15600000,Mercedes-Benz GL-Class  Black,Lagos State,Ikeja,Local Used,2011, Black,398416
10700000,Toyota Camry  Black,Lagos State,Surulere,Local Used,2012, Black,249676
18900000,Hyundai Sonata  Black,Lagos State,Ilupeju,Foreign Used,2018, Black,65725
6032000,Toyota Highlander Base FWD  Silver,Lagos State,Ikorodu,Local Used,2002, Silver,288368
5250000,Lexus ES  Burgandy,Lagos State,Ikeja,Local Used,2002, Burgandy,181988
54080000,Land Rover Range Rover  Black,Lagos State,Ibeju,Foreign Used,2013, Black,93
5200000,Honda Accord  Red,Abuja (FCT),Garki 2,Local Used,2009, Red,158921
6760000,Toyota Corolla  Red,Enugu State,Enugu,Local Used,2004, Red,219952
9345000,Toyota Camry  Blue,Rivers State,Port-Harcourt,Local Used,2012, Blue,230018
29120000,Toyota Tacoma  Blue,Rivers State,Port-Harcourt,Foreign Used,2014, Blue,81394
4680000,Toyota Sienna  Beige,Lagos State,Lekki,Local Used,2000, Beige,359891
3484000,Honda Accord  Silver,Lagos State,Lekki,Local Used,2004, Silver,252881
7800000,Toyota Sienna  Gold,Abia State,Umuahia,Local Used,2004, Gold,154064
7350000,Ford Explorer  White,Abuja (FCT),Jabi,Local Used,2010, White,293477
5250000,Ford Focus  Blue,Abuja (FCT),Lugbe District,Foreign Used,2001, Blue,356975
26775000,Mercedes-Benz GLA  2017 White,Lagos State,Lekki,Foreign Used,250, White,169746
22575000,Mercedes-Benz M Class  White,Lagos State,Ojodu,Foreign Used,2013, White,277089
7280000,Toyota Camry .4 XLE 2008 Gray,Lagos State,Ikorodu,Local Used,2, Gray,212627
69300000,Land Rover Range Rover Velar P S 4x4 2018 White,Lagos State,Lekki,Foreign Used,380, White,101884
5250000,Lexus ES  Burgandy,Lagos State,Ikeja,Local Used,2002, Burgandy,181988
54080000,Land Rover Range Rover  Black,Lagos State,Ibeju,Foreign Used,2013, Black,93
5200000,Honda Accord  Red,Abuja (FCT),Garki 2,Local Used,2009, Red,158921
6760000,Toyota Corolla  Red,Enugu State,Enugu,Local Used,2004, Red,219952
9345000,Toyota Camry  Blue,Rivers State,Port-Harcourt,Local Used,2012, Blue,230018
29120000,Toyota Tacoma  Blue,Rivers State,Port-Harcourt,Foreign Used,2014, Blue,81394
4680000,Toyota Sienna  Beige,Lagos State,Lekki,Local Used,2000, Beige,359891
3484000,Honda Accord  Silver,Lagos State,Lekki,Local Used,2004, Silver,252881
7800000,Toyota Sienna  Gold,Abia State,Umuahia,Local Used,2004, Gold,154064
7350000,Ford Explorer  White,Abuja (FCT),Jabi,Local Used,2010, White,293477
5250000,Ford Focus  Blue,Abuja (FCT),Lugbe District,Foreign Used,2001, Blue,356975
26775000,Mercedes-Benz GLA  2017 White,Lagos State,Lekki,Foreign Used,250, White,169746
22575000,Mercedes-Benz M Class  White,Lagos State,Ojodu,Foreign Used,2013, White,277089
7280000,Toyota Camry .4 XLE 2008 Gray,Lagos State,Ikorodu,Local Used,2, Gray,212627
69300000,Land Rover Range Rover Velar P S 4x4 2018 White,Lagos State,Lekki,Foreign Used,380, White,101884
5250000,Lexus ES  Burgandy,Lagos State,Ikeja,Local Used,2002, Burgandy,181988
54080000,Land Rover Range Rover  Black,Lagos State,Ibeju,Foreign Used,2013, Black,93
5200000,Honda Accord  Red,Abuja (FCT),Garki 2,Local Used,2009, Red,158921
6760000,Toyota Corolla  Red,Enugu State,Enugu,Local Used,2004, Red,219952
9345000,Toyota Camry  Blue,Rivers State,Port-Harcourt,Local Used,2012, Blue,230018
29120000,Toyota Tacoma  Blue,Rivers State,Port-Harcourt,Foreign Used,2014, Blue,81394
4680000,Toyota Sienna  Beige,Lagos State,Lekki,Local Used,2000, Beige,359891
3484000,Honda Accord  Silver,Lagos State,Lekki,Local Used,2004, Silver,252881
7800000,Toyota Sienna  Gold,Abia State,Umuahia,Local Used,2004, Gold,154064
7350000,Ford Explorer  White,Abuja (FCT),Jabi,Local Used,2010, White,293477
5250000,Ford Focus  Blue,Abuja (FCT),Lugbe District,Foreign Used,2001, Blue,356975
26775000,Mercedes-Benz GLA  2017 White,Lagos State,Lekki,Foreign Used,250, White,169746
22575000,Mercedes-Benz M Class  White,Lagos State,Ojodu,Foreign Used,2013, White,277089
7280000,Toyota Camry .4 XLE 2008 Gray,Lagos State,Ikorodu,Local Used,2, Gray,212627
69300000,Land Rover Range Rover Velar P S 4x4 2018 White,Lagos State,Lekki,Foreign Used,380, White,101884
22880000,Lexus RX  2011 Black,Oyo State,Ibadan,Foreign Used,350, Black,140757
18585000,Toyota Avalon  Black,Lagos State,Ajah,Foreign Used,2015, Black,149915
31200000,Toyota Camry  White,Abuja (FCT),Kubwa,Foreign Used,2018, White,27260
7800000,Toyota Camry  Green,Lagos State,Mushin,Local Used,2007, Green,344704
6240000,Honda Pilot  Gray,Lagos State,Ikeja,Local Used,2005, Gray,173892
20800000,Mercedes-Benz E 2010 Black,Lagos State,Lekki,Local Used,350, Black,53774
11025000,Acura MDX  Gray,Ogun State,Abeokuta North,Foreign Used,2011, Gray,344105
4160000,Honda Accord  Black,Abuja (FCT),Garki 2,Local Used,2007, Black,171592
5250000,Ford Explorer  Gold,Lagos State,Alimosho,Local Used,2002, Gold,144378
4620000,Honda Accord  Black,Lagos State,Alimosho,Local Used,2008, Black,182685
4368000,Lexus RX  1999 Black,Lagos State,Alimosho,Local Used,300, Black,392490
10400000,Toyota Sienna  Red,Oyo State,Ibadan,Foreign Used,2007, Red,99815
16640000,Toyota Sienna  Gray,Abuja (FCT),Asokoro,Foreign Used,2012, Gray,108247
2808000,Honda Accord  Black,Abuja (FCT),Lugbe District,Local Used,2004, Black,29120
4160000,Toyota Camry  Red,Abuja (FCT),Karu,Local Used,2003, Red,154779
22880000,Lexus RX  2011 Black,Oyo State,Ibadan,Foreign Used,350, Black,140757
18585000,Toyota Avalon  Black,Lagos State,Ajah,Foreign Used,2015, Black,149915
31200000,Toyota Camry  White,Abuja (FCT),Kubwa,Foreign Used,2018, White,27260
7800000,Toyota Camry  Green,Lagos State,Mushin,Local Used,2007, Green,344704
6240000,Honda Pilot  Gray,Lagos State,Ikeja,Local Used,2005, Gray,173892
20800000,Mercedes-Benz E 2010 Black,Lagos State,Lekki,Local Used,350, Black,53774
11025000,Acura MDX  Gray,Ogun State,Abeokuta North,Foreign Used,2011, Gray,344105
4160000,Honda Accord  Black,Abuja (FCT),Garki 2,Local Used,2007, Black,171592
5250000,Ford Explorer  Gold,Lagos State,Alimosho,Local Used,2002, Gold,144378
4620000,Honda Accord  Black,Lagos State,Alimosho,Local Used,2008, Black,182685
4368000,Lexus RX  1999 Black,Lagos State,Alimosho,Local Used,300, Black,392490
10400000,Toyota Sienna  Red,Oyo State,Ibadan,Foreign Used,2007, Red,99815
16640000,Toyota Sienna  Gray,Abuja (FCT),Asokoro,Foreign Used,2012, Gray,108247
2808000,Honda Accord  Black,Abuja (FCT),Lugbe District,Local Used,2004, Black,29120
4160000,Toyota Camry  Red,Abuja (FCT),Karu,Local Used,2003, Red,154779
14700000,Toyota Corolla  Silver,Rivers State,Port-Harcourt,Local Used,2015, Silver,229919
4680000,Lexus RX  4WD 2000 Brown,Akwa Ibom State,Uyo,Local Used,300, Brown,129622
15600000,Toyota Corolla  Black,Lagos State,Ilupeju,Foreign Used,2014, Black,141929
29120000,Lexus RX  Black,Oyo State,Ibadan,Foreign Used,2015, Black,156701
15652000,Honda Accord  Black,Abuja (FCT),Kubwa,Foreign Used,2013, Black,147528
11232000,Honda Accord  Red,Lagos State,Alimosho,Local Used,2013, Red,149209
8715000,Toyota Sienna  Silver,Enugu State,Enugu,Foreign Used,2006, Silver,110280
10400000,Toyota Corolla  Black,Abuja (FCT),Asokoro,Local Used,2008, Black,124006
6825000,Honda Odyssey  Blue,Abuja (FCT),Central Business District,Local Used,2003, Blue,115195
8320000,Toyota Sienna  Silver,Abia State,Umuahia,Local Used,2007, Silver,168815
6090000,Toyota Camry  Black,Enugu State,Enugu,Local Used,2007, Black,266661
3640000,Honda Accord  Gold,Abuja (FCT),Gwagwalada,Local Used,2003, Gold,170579
3640000,Honda Accord  Black,Lagos State,Isolo,Local Used,2005, Black,92058
8400000,Mitsubishi L Double Cab 2.5 136hp 2012 White,Lagos State,Ikorodu,Foreign Used,200, White,166348
9360000,Toyota Corolla  Gray,Ogun State,Abeokuta North,Local Used,2010, Gray,228516
7280000,Toyota Camry  Silver,Abuja (FCT),Asokoro,Local Used,2007, Silver,307054
46800000,Toyota Land Cruiser  Black,Abuja (FCT),Jabi,Local Used,2013, Black,81102
10174500,Hyundai Sonata  Blue,Lagos State,Alimosho,Foreign Used,2012, Blue,138454
8632000,Toyota Camry  Black,Abuja (FCT),Gudu,Local Used,2007, Black,213242
13650000,Toyota Camry  Black,Lagos State,Kosofe,Foreign Used,2014, Black,150402
31200000,Mercedes-Benz M Class  White,Lagos State,Ajah,Foreign Used,2014, White,412053
